date,value,category,topic
2022-09-09,38.10620052770449,Economics,Inflation
2022-09-10,28.812005277044854,Economics,Inflation
2022-09-11,31.600263852242744,Economics,Inflation
2022-09-12,47.400395778364114,Economics,Inflation
2022-09-13,92.94195250659631,Economics,Inflation
2022-09-14,69.70646437994722,Economics,Inflation
2022-09-15,61.34168865435356,Economics,Inflation
2022-09-16,45.54155672823219,Economics,Inflation
2022-09-17,29.741424802110817,Economics,Inflation
2022-09-18,31.600263852242744,Economics,Inflation
2022-09-19,42.7532981530343,Economics,Inflation
2022-09-20,51.11807387862797,Economics,Inflation
2022-09-21,53.906332453825854,Economics,Inflation
2022-09-22,52.04749340369393,Economics,Inflation
2022-09-23,40.894459102902374,Economics,Inflation
2022-09-24,31.600263852242744,Economics,Inflation
2022-09-25,31.600263852242744,Economics,Inflation
2022-09-26,45.54155672823219,Economics,Inflation
2022-09-27,46.470976253298154,Economics,Inflation
2022-09-28,47.400395778364114,Economics,Inflation
2022-09-29,49.25923482849604,Economics,Inflation
2022-09-30,48.32981530343008,Economics,Inflation
2022-10-01,34.388522427440634,Economics,Inflation
2022-10-02,31.600263852242744,Economics,Inflation
2022-10-03,44.61213720316623,Economics,Inflation
2022-10-04,45.54155672823219,Economics,Inflation
2022-10-05,43.68271767810026,Economics,Inflation
2022-10-06,44.61213720316623,Economics,Inflation
2022-10-07,49.25923482849604,Economics,Inflation
2022-10-08,34.388522427440634,Economics,Inflation
2022-10-09,36.24736147757256,Economics,Inflation
2022-10-10,44.61213720316623,Economics,Inflation
2022-10-11,48.32981530343008,Economics,Inflation
2022-10-12,57.62401055408971,Economics,Inflation
2022-10-13,82.71833773087072,Economics,Inflation
2022-10-14,57.62401055408971,Economics,Inflation
2022-10-15,35.317941952506594,Economics,Inflation
2022-10-16,35.317941952506594,Economics,Inflation
2022-10-17,45.54155672823219,Economics,Inflation
2022-10-18,50.188654353562,Economics,Inflation
2022-10-19,57.62401055408971,Economics,Inflation
2022-10-20,52.04749340369393,Economics,Inflation
2022-10-21,45.54155672823219,Economics,Inflation
2022-10-22,30.67084432717678,Economics,Inflation
2022-10-23,33.45910290237467,Economics,Inflation
2022-10-24,44.61213720316623,Economics,Inflation
2022-10-25,44.61213720316623,Economics,Inflation
2022-10-26,44.61213720316623,Economics,Inflation
2022-10-27,43.68271767810026,Economics,Inflation
2022-10-28,46.470976253298154,Economics,Inflation
2022-10-29,30.67084432717678,Economics,Inflation
2022-10-30,29.741424802110817,Economics,Inflation
2022-10-31,45.54155672823219,Economics,Inflation
2022-11-01,44.61213720316623,Economics,Inflation
2022-11-02,51.11807387862797,Economics,Inflation
2022-11-03,51.11807387862797,Economics,Inflation
2022-11-04,45.54155672823219,Economics,Inflation
2022-11-05,32.52968337730871,Economics,Inflation
2022-11-06,30.67084432717678,Economics,Inflation
2022-11-07,45.54155672823219,Economics,Inflation
2022-11-08,45.54155672823219,Economics,Inflation
2022-11-09,45.54155672823219,Economics,Inflation
2022-11-10,68.77704485488127,Economics,Inflation
2022-11-11,46.470976253298154,Economics,Inflation
2022-11-12,31.600263852242744,Economics,Inflation
2022-11-13,33.45910290237467,Economics,Inflation
2022-11-14,49.25923482849604,Economics,Inflation
2022-11-15,50.188654353562,Economics,Inflation
2022-11-16,50.188654353562,Economics,Inflation
2022-11-17,46.470976253298154,Economics,Inflation
2022-11-18,38.10620052770449,Economics,Inflation
2022-11-19,27.88258575197889,Economics,Inflation
2022-11-20,26.953166226912927,Economics,Inflation
2022-11-21,32.52968337730871,Economics,Inflation
2022-11-22,35.317941952506594,Economics,Inflation
2022-11-23,34.388522427440634,Economics,Inflation
2022-11-24,31.600263852242744,Economics,Inflation
2022-11-25,27.88258575197889,Economics,Inflation
2022-11-26,22.306068601583114,Economics,Inflation
2022-11-27,25.094327176781,Economics,Inflation
2022-11-28,35.317941952506594,Economics,Inflation
2022-11-29,39.03562005277045,Economics,Inflation
2022-11-30,39.96503957783641,Economics,Inflation
2022-12-01,41.823878627968334,Economics,Inflation
2022-12-02,35.317941952506594,Economics,Inflation
2022-12-03,24.16490765171504,Economics,Inflation
2022-12-04,26.023746701846964,Economics,Inflation
2022-12-05,35.317941952506594,Economics,Inflation
2022-12-06,40.894459102902374,Economics,Inflation
2022-12-07,40.894459102902374,Economics,Inflation
2022-12-08,39.03562005277045,Economics,Inflation
2022-12-09,34.388522427440634,Economics,Inflation
2022-12-10,22.306068601583114,Economics,Inflation
2022-12-11,25.094327176781,Economics,Inflation
2022-12-12,42.7532981530343,Economics,Inflation
2022-12-13,53.906332453825854,Economics,Inflation
2022-12-14,45.54155672823219,Economics,Inflation
2022-12-15,39.96503957783641,Economics,Inflation
2022-12-16,33.45910290237467,Economics,Inflation
2022-12-17,22.306068601583114,Economics,Inflation
2022-12-18,24.16490765171504,Economics,Inflation
2022-12-19,31.600263852242744,Economics,Inflation
2022-12-20,33.45910290237467,Economics,Inflation
2022-12-21,30.67084432717678,Economics,Inflation
2022-12-22,27.88258575197889,Economics,Inflation
2022-12-23,27.88258575197889,Economics,Inflation
2022-12-24,21.37664907651715,Economics,Inflation
2022-12-25,21.37664907651715,Economics,Inflation
2022-12-26,20.447229551451187,Economics,Inflation
2022-12-27,24.16490765171504,Economics,Inflation
2022-12-28,24.16490765171504,Economics,Inflation
2022-12-29,24.16490765171504,Economics,Inflation
2022-12-30,24.16490765171504,Economics,Inflation
2022-12-31,20.447229551451187,Economics,Inflation
2023-01-01,20.447229551451187,Economics,Inflation
2023-01-02,26.953166226912927,Economics,Inflation
2023-01-03,34.388522427440634,Economics,Inflation
2023-01-04,35.317941952506594,Economics,Inflation
2023-01-05,35.317941952506594,Economics,Inflation
2023-01-06,34.388522427440634,Economics,Inflation
2023-01-07,26.023746701846964,Economics,Inflation
2023-01-08,26.023746701846964,Economics,Inflation
2023-01-09,34.388522427440634,Economics,Inflation
2023-01-10,37.17678100263852,Economics,Inflation
2023-01-11,42.7532981530343,Economics,Inflation
2023-01-12,63.20052770448549,Economics,Inflation
2023-01-13,40.894459102902374,Economics,Inflation
2023-01-14,26.023746701846964,Economics,Inflation
2023-01-15,26.023746701846964,Economics,Inflation
2023-01-16,35.317941952506594,Economics,Inflation
2023-01-17,39.03562005277045,Economics,Inflation
2023-01-18,40.894459102902374,Economics,Inflation
2023-01-19,36.24736147757256,Economics,Inflation
2023-01-20,33.45910290237467,Economics,Inflation
2023-01-21,22.306068601583114,Economics,Inflation
2023-01-22,25.094327176781,Economics,Inflation
2023-01-23,38.10620052770449,Economics,Inflation
2023-01-24,38.10620052770449,Economics,Inflation
2023-01-25,38.10620052770449,Economics,Inflation
2023-01-26,34.388522427440634,Economics,Inflation
2023-01-27,32.52968337730871,Economics,Inflation
2023-01-28,23.235488126649077,Economics,Inflation
2023-01-29,26.023746701846964,Economics,Inflation
2023-01-30,35.317941952506594,Economics,Inflation
2023-01-31,38.10620052770449,Economics,Inflation
2023-02-01,42.7532981530343,Economics,Inflation
2023-02-02,40.894459102902374,Economics,Inflation
2023-02-03,33.45910290237467,Economics,Inflation
2023-02-04,24.16490765171504,Economics,Inflation
2023-02-05,26.023746701846964,Economics,Inflation
2023-02-06,37.17678100263852,Economics,Inflation
2023-02-07,39.03562005277045,Economics,Inflation
2023-02-08,40.894459102902374,Economics,Inflation
2023-02-09,39.03562005277045,Economics,Inflation
2023-02-10,34.388522427440634,Economics,Inflation
2023-02-11,21.37664907651715,Economics,Inflation
2023-02-12,22.306068601583114,Economics,Inflation
2023-02-13,37.17678100263852,Economics,Inflation
2023-02-14,53.906332453825854,Economics,Inflation
2023-02-15,44.61213720316623,Economics,Inflation
2023-02-16,38.10620052770449,Economics,Inflation
2023-02-17,32.52968337730871,Economics,Inflation
2023-02-18,21.37664907651715,Economics,Inflation
2023-02-19,24.16490765171504,Economics,Inflation
2023-02-20,34.388522427440634,Economics,Inflation
2023-02-21,37.17678100263852,Economics,Inflation
2023-02-22,36.24736147757256,Economics,Inflation
2023-02-23,34.388522427440634,Economics,Inflation
2023-02-24,39.03562005277045,Economics,Inflation
2023-02-25,27.88258575197889,Economics,Inflation
2023-02-26,26.023746701846964,Economics,Inflation
2023-02-27,36.24736147757256,Economics,Inflation
2023-02-28,36.24736147757256,Economics,Inflation
2023-03-01,37.17678100263852,Economics,Inflation
2023-03-02,37.17678100263852,Economics,Inflation
2023-03-03,33.45910290237467,Economics,Inflation
2023-03-04,22.306068601583114,Economics,Inflation
2023-03-05,28.812005277044854,Economics,Inflation
2023-03-06,37.17678100263852,Economics,Inflation
2023-03-07,39.96503957783641,Economics,Inflation
2023-03-08,38.10620052770449,Economics,Inflation
2023-03-09,36.24736147757256,Economics,Inflation
2023-03-10,31.600263852242744,Economics,Inflation
2023-03-11,23.235488126649077,Economics,Inflation
2023-03-12,25.094327176781,Economics,Inflation
2023-03-13,37.17678100263852,Economics,Inflation
2023-03-14,48.32981530343008,Economics,Inflation
2023-03-15,42.7532981530343,Economics,Inflation
2023-03-16,38.10620052770449,Economics,Inflation
2023-03-17,31.600263852242744,Economics,Inflation
2023-03-18,23.235488126649077,Economics,Inflation
2023-03-19,26.023746701846964,Economics,Inflation
2023-03-20,36.24736147757256,Economics,Inflation
2023-03-21,35.317941952506594,Economics,Inflation
2023-03-22,44.61213720316623,Economics,Inflation
2023-03-23,41.823878627968334,Economics,Inflation
2023-03-24,32.52968337730871,Economics,Inflation
2023-03-25,23.235488126649077,Economics,Inflation
2023-03-26,24.16490765171504,Economics,Inflation
2023-03-27,34.388522427440634,Economics,Inflation
2023-03-28,35.06681091921857,Economics,Inflation
2023-03-29,35.59019615681884,Economics,Inflation
2023-03-30,37.160351869619674,Economics,Inflation
2023-03-31,35.06681091921857,Economics,Inflation
2023-04-01,23.028950454412193,Economics,Inflation
2023-04-02,23.55233569201247,Economics,Inflation
2023-04-03,30.87972901841635,Economics,Inflation
2023-04-04,31.403114256016625,Economics,Inflation
2023-04-05,31.926499493616905,Economics,Inflation
2023-04-06,29.30957330561552,Economics,Inflation
2023-04-07,23.028950454412193,Economics,Inflation
2023-04-08,19.88863902881053,Economics,Inflation
2023-04-09,21.45879474161136,Economics,Inflation
2023-04-10,29.832958543215796,Economics,Inflation
2023-04-11,38.20712234482023,Economics,Inflation
2023-04-12,52.33852376002771,Economics,Inflation
2023-04-13,38.73050758242051,Economics,Inflation
2023-04-14,32.44988473121718,Economics,Inflation
2023-04-15,20.935409504011083,Economics,Inflation
2023-04-16,22.505565216811917,Economics,Inflation
2023-04-17,34.020040444018015,Economics,Inflation
2023-04-18,35.06681091921857,Economics,Inflation
2023-04-19,38.73050758242051,Economics,Inflation
2023-04-20,32.973269968817455,Economics,Inflation
2023-04-21,28.786188068015242,Economics,Inflation
2023-04-22,19.365253791210254,Economics,Inflation
2023-04-23,23.028950454412193,Economics,Inflation
2023-04-24,32.973269968817455,Economics,Inflation
2023-04-25,32.973269968817455,Economics,Inflation
2023-04-26,36.636966632019394,Economics,Inflation
2023-04-27,33.496655206417735,Economics,Inflation
2023-04-28,32.973269968817455,Economics,Inflation
2023-04-29,19.88863902881053,Economics,Inflation
2023-04-30,21.45879474161136,Economics,Inflation
2023-05-01,31.403114256016625,Economics,Inflation
2023-05-02,34.54342568161829,Economics,Inflation
2023-05-03,35.59019615681884,Economics,Inflation
2023-05-04,35.06681091921857,Economics,Inflation
2023-05-05,30.356343780816072,Economics,Inflation
2023-05-06,19.88863902881053,Economics,Inflation
2023-05-07,20.412024266410807,Economics,Inflation
2023-05-08,31.403114256016625,Economics,Inflation
2023-05-09,34.020040444018015,Economics,Inflation
2023-05-10,46.58128614642466,Economics,Inflation
2023-05-11,37.160351869619674,Economics,Inflation
2023-05-12,30.356343780816072,Economics,Inflation
2023-05-13,19.88863902881053,Economics,Inflation
2023-05-14,21.98217997921164,Economics,Inflation
2023-05-15,32.973269968817455,Economics,Inflation
2023-05-16,34.020040444018015,Economics,Inflation
2023-05-17,29.832958543215796,Economics,Inflation
2023-05-18,29.832958543215796,Economics,Inflation
2023-05-19,25.122491404813303,Economics,Inflation
2023-05-20,19.365253791210254,Economics,Inflation
2023-05-21,21.45879474161136,Economics,Inflation
2023-05-22,29.30957330561552,Economics,Inflation
2023-05-23,29.30957330561552,Economics,Inflation
2023-05-24,34.54342568161829,Economics,Inflation
2023-05-25,29.30957330561552,Economics,Inflation
2023-05-26,28.262802830414962,Economics,Inflation
2023-05-27,19.365253791210254,Economics,Inflation
2023-05-28,19.88863902881053,Economics,Inflation
2023-05-29,21.98217997921164,Economics,Inflation
2023-05-30,27.739417592814686,Economics,Inflation
2023-05-31,29.832958543215796,Economics,Inflation
2023-06-01,29.30957330561552,Economics,Inflation
2023-06-02,26.692647117614133,Economics,Inflation
2023-06-03,18.841868553609977,Economics,Inflation
2023-06-04,20.935409504011083,Economics,Inflation
2023-06-05,29.30957330561552,Economics,Inflation
2023-06-06,28.262802830414962,Economics,Inflation
2023-06-07,30.356343780816072,Economics,Inflation
2023-06-08,28.262802830414962,Economics,Inflation
2023-06-09,22.505565216811917,Economics,Inflation
2023-06-10,16.748327603208867,Economics,Inflation
2023-06-11,19.365253791210254,Economics,Inflation
2023-06-12,32.44988473121718,Economics,Inflation
2023-06-13,41.87081900802217,Economics,Inflation
2023-06-14,36.11358139441912,Economics,Inflation
2023-06-15,30.87972901841635,Economics,Inflation
2023-06-16,25.64587664241358,Economics,Inflation
2023-06-17,20.935409504011083,Economics,Inflation
2023-06-18,20.412024266410807,Economics,Inflation
2023-06-19,26.692647117614133,Economics,Inflation
2023-06-20,28.786188068015242,Economics,Inflation
2023-06-21,33.496655206417735,Economics,Inflation
2023-06-22,31.926499493616905,Economics,Inflation
2023-06-23,25.64587664241358,Economics,Inflation
2023-06-24,19.88863902881053,Economics,Inflation
2023-06-25,17.79509807840942,Economics,Inflation
2023-06-26,28.262802830414962,Economics,Inflation
2023-06-27,29.832958543215796,Economics,Inflation
2023-06-28,30.356343780816072,Economics,Inflation
2023-06-29,29.832958543215796,Economics,Inflation
2023-06-30,28.786188068015242,Economics,Inflation
2023-07-01,19.88863902881053,Economics,Inflation
2023-07-02,19.88863902881053,Economics,Inflation
2023-07-03,25.122491404813303,Economics,Inflation
2023-07-04,25.64587664241358,Economics,Inflation
2023-07-05,24.599106167213023,Economics,Inflation
2023-07-06,27.21603235521441,Economics,Inflation
2023-07-07,23.55233569201247,Economics,Inflation
2023-07-08,19.365253791210254,Economics,Inflation
2023-07-09,19.88863902881053,Economics,Inflation
2023-07-10,28.786188068015242,Economics,Inflation
2023-07-11,31.926499493616905,Economics,Inflation
2023-07-12,47.10467138402494,Economics,Inflation
2023-07-13,38.73050758242051,Economics,Inflation
2023-07-14,27.21603235521441,Economics,Inflation
2023-07-15,21.98217997921164,Economics,Inflation
2023-07-16,20.935409504011083,Economics,Inflation
2023-07-17,27.21603235521441,Economics,Inflation
2023-07-18,31.403114256016625,Economics,Inflation
2023-07-19,38.73050758242051,Economics,Inflation
2023-07-20,28.786188068015242,Economics,Inflation
2023-07-21,21.98217997921164,Economics,Inflation
2023-07-22,20.935409504011083,Economics,Inflation
2023-07-23,19.365253791210254,Economics,Inflation
2023-07-24,26.169261880013856,Economics,Inflation
2023-07-25,24.599106167213023,Economics,Inflation
2023-07-26,32.973269968817455,Economics,Inflation
2023-07-27,27.739417592814686,Economics,Inflation
2023-07-28,27.21603235521441,Economics,Inflation
2023-07-29,19.88863902881053,Economics,Inflation
2023-07-30,19.365253791210254,Economics,Inflation
2023-07-31,26.692647117614133,Economics,Inflation
2023-08-01,27.739417592814686,Economics,Inflation
